"Group1","Group2","wasserstein","perm_p","effect_size","ks_stat","ks_adj_p","ComparisonType","Dimension","Dataset"
"SRA550660","SRA550660",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA628554",0.0921700720206095,1.30980391997149,18.8952905114042,0,0.771158665895508,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA645804",0.118556003308252,2.30102999566398,16.4480770079887,0.0457574905606751,0.579806046043988,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA667709",0.11582544419164,2.22184874961636,14.8442842107711,0,0.0746380056724884,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA703206",0.0851585577484316,1.07058107428571,18.2103660795187,0,0.165343915343915,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA713577",0.0750571432585844,0.176525770829699,17.5951764589688,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA728025",0.0766891328780166,0.97469413473523,12.3462273352267,0.0969100130080564,0.34965034965035,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA742961",0.121716875967124,1.85387196432176,16.7032429734644,0.0280287236002435,0.0491424640031451,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA760933",0.107122881694584,0.167491087293764,16.9608200490934,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA784242",0.100904620339671,1.33724216831843,15.9828271948325,0,0.214500214500215,"sra_comparison","dimension_1","SCT_Individual"
"SRA550660","SRA826293",0.0569115082350589,1.44369749923271,15.3936227284625,0.0579919469776868,0.699300699300699,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA550660",0.0799558749837031,0.0649968485463452,11.4198811446916,0,0.86303177987613,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA621638",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA628554",0.0828107312024463,0.486782399932061,19.3502738209336,0,0.87719298245614,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA645804",0.0799840197647875,1.3767507096021,17.5401414124713,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA667709",0.0556080612380058,1.58502665202918,16.3883890288789,0,0.268528464017186,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA703206",0.134402843747354,1.15490195998574,19.4786776457649,0,0.217155266015201,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA713577",0.0703155869938541,0.168770306132937,18.5127202051492,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA716608",0.0230169611636934,0.0985416786038876,10.4758557101995,0.0969100130080564,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA728025",0.0353902211942183,0.75448733218585,13.4999427373902,0.0511525224473813,0.837871805613741,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA742961",0.199730286955938,1.92081875395238,19.5284906938828,0,0.0274619651782282,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA749327",0.0397078568487983,0.164309428507574,12.1503314013645,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA760933",0.160251285521833,0.178486471595227,19.2389107601685,0,0.691562932226833,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA779509",0.128359131216244,1.58502665202918,17.5871199569543,0,0.0944420833923596,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA784242",0.0309581288123501,0.568636235841013,11.4672324456629,0,0.666666666666667,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA826293",0.106721533952243,1.34678748622466,16.8492940516036,0,0.404040404040404,"sra_comparison","dimension_1","SCT_Individual"
"SRA621638","SRA850958",0.0137547176798749,0.250263684430939,8.4236307650899,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA628554","SRA628554",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA628554","SRA703206",0.054151810417975,1.11918640771921,15.3130127445639,0,0.217155266015201,"sra_comparison","dimension_1","SCT_Individual"
"SRA628554","SRA713577",0.0184910099488887,0,5.68388593775809,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA628554","SRA742961",0.126445185778202,1.79588001734408,18.6611947468676,0,0.0258337854245783,"sra_comparison","dimension_1","SCT_Individual"
"SRA628554","SRA760933",0.0983871235655433,0.47755576649368,18.6595524852753,0,0.793650793650794,"sra_comparison","dimension_1","SCT_Individual"
"SRA628554","SRA826293",0.0831291299410745,1.79588001734408,15.9456845858544,0,0.404040404040404,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA628554",0.12877712792747,1.30980391997149,15.7506404349865,0,0.811688311688312,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA645804",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA667709",0.0246425008024244,0.510041520575165,3.908545371139,0,0.0203285087006017,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA703206",0.176318124423701,2.52287874528034,15.3449657581528,0,0.0454091363182272,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA713577",0.110286117978581,0.761953896871205,14.8613705097101,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA742961",0.236482101291532,16,16.0568647253847,0,8.96487637637187e-06,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA760933",0.186279670777949,0.779891911959945,15.9283504688416,0,0.315656565656566,"sra_comparison","dimension_1","SCT_Individual"
"SRA645804","SRA826293",0.119430144230824,1.88605664769316,11.1276676859966,0.154901959985743,0.128518472969656,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA628554",0.124489922420999,1.4089353929735,16.3109422312068,0,0.31328320802005,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA667709",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA703206",0.173587565307088,2.69897000433602,15.2378096908721,0,0.0449236298292902,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA713577",0.106671119539562,0.85078088734462,14.8515583264636,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA742961",0.233751542174919,16,15.7797316921207,0,0.000174058314060727,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA760933",0.183549111661336,0.856985199745905,15.8726632851576,0,0.345065562456867,"sra_comparison","dimension_1","SCT_Individual"
"SRA667709","SRA826293",0.116699585114211,2.52287874528034,9.83572836972393,0,0.0555000555000555,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA550660",0.0603700128028639,2.30102999566398,14.0100894439181,0.0377885608893998,0.05703638921632,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA621638",0.0610365657622149,1.63827216398241,16.0685471092184,0,0.202251735994067,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA628554",0.0612730150305173,1.95860731484178,14.281697059085,0,0.244200244200244,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA645804",0.0770325369797811,2.69897000433602,11.6808247560398,0.0879551703551299,0.0238151940938319,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA667709",0.0743019778631688,3,9.92305761938076,0.0791812460476249,0.255871579400991,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA701877",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA703206",0.0992855874439195,1.50863830616573,11.5338129549503,0.0377885608893998,0.210622710622711,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA713577",0.0429575279043544,0.354577730650908,11.2509681793908,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA716608",0.0399217316648758,0.97061622231479,10.07887248758,0.1249387366083,0.198711963417846,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA728025",0.0351656665495457,0.400116927926312,5.94481772240829,0.234083206033368,0.761758594575932,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA740174",0.0683413228981344,2.69897000433602,16.8679195539527,0,0.0538677009265245,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA742961",0.15944956431175,16,14.7902113763662,0.0280287236002435,3.06797991546948e-05,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA749327",0.0368152907619453,1.85387196432176,12.960967733265,0,0.51006341328922,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA760933",0.109247133798168,0.832682665251824,16.5217458713558,0,0.511116790186558,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA779509",0.0926149320105662,2.09691001300806,10.5989067006666,0.10054429766315,0.00875473622970842,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA784242",0.0625996128561582,3,13.8308495252107,0,0.0549450549450549,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA826293",0.046747270984766,0.39040559077478,6.27753572833382,0.101457640758777,0.359212510915297,"sra_comparison","dimension_1","SCT_Individual"
"SRA701877","SRA850958",0.0597161977152706,3,16.2066747017587,0,0.00409862941832251,"sra_comparison","dimension_1","SCT_Individual"
"SRA703206","SRA703206",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA703206","SRA742961",0.0737322353911043,0.866461091629782,11.7327382249823,0.0280287236002435,0.583609124230455,"sra_comparison","dimension_1","SCT_Individual"
"SRA703206","SRA760933",0.0520890278190204,0.705533773838407,16.1503666930444,0,0.970873786407767,"sra_comparison","dimension_1","SCT_Individual"
"SRA713577","SRA703206",0.0674556323748192,0.400116927926312,14.185464448873,0,0.649350649350649,"sra_comparison","dimension_1","SCT_Individual"
"SRA713577","SRA713577",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA713577","SRA742961",0.130869830476893,0.769551078621726,18.011214288958,0,0.228885328450446,"sra_comparison","dimension_1","SCT_Individual"
"SRA713577","SRA760933",0.0955074153569723,0,18.2626599522209,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA550660",0.0713552723541075,0.275724130399211,12.280601149349,0.0969100130080564,0.805152979066023,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA628554",0.0807743059195488,0.97469413473523,17.9884498734522,0,0.595238095238095,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA645804",0.0614691061593266,2,14.6988971218212,0.0457574905606751,0.111000111000111,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA667709",0.0445600437820316,2.15490195998574,13.074013830046,0.0969100130080564,0.616827041697508,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA703206",0.129117393469556,1.56863623584101,17.070253990003,0,0.0325266718709342,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA713577",0.0626685856957812,0.068542129310995,15.6790031022836,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA716608",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA728025",0.0131279276410333,0.175223537524454,7.68672247033389,0.255272505103306,0.696273423546151,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA742961",0.189281370337387,2,17.4147365674398,0,0.000309072100648712,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA760933",0.142946512413376,0.177178354696895,17.8559976891121,0,0.333333333333333,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA784242",0.0295493479855633,0.393618634889395,9.19915574416131,0,0.93984962406015,"sra_comparison","dimension_1","SCT_Individual"
"SRA716608","SRA826293",0.0853725559900622,0.712198270069774,11.6590299718592,0,0.152411690873229,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA628554",0.0869448658046868,1.85387196432176,16.6166015921681,0,0.256081946222791,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA645804",0.0539893843323219,2.52287874528034,11.2230284769004,0.0457574905606751,0.00832699094189925,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA667709",0.0391363113136231,1.72124639904717,8.59923590587847,0.109144469425068,0.874125874125874,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA703206",0.134451253993465,1.60205999132796,14.9402458877454,0,0.0451161741484322,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA713577",0.0686685833465441,0.322393047279507,14.1331181707008,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA728025",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA742961",0.194615230861296,3,15.8680219364917,0,3.49630178678503e-05,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA760933",0.144412800347713,0.534617148551582,16.7876920703011,0,0.348432055749129,"sra_comparison","dimension_1","SCT_Individual"
"SRA728025","SRA826293",0.0775922965219767,0.602059991327962,8.20220189446818,0.0579919469776868,0.0999000999000999,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA550660",0.0922095466085226,1.46852108295774,16.4603458031868,0,0.273672687465791,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA621638",0.0158030715075258,0.223298816011589,9.14233844612793,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA628554",0.0965843901010527,1.14874165128092,19.4964142868112,0,0.453514739229025,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA645804",0.0748019684095361,16,17.2614619695728,0,0.0587647646471176,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA667709",0.0534349308528182,3,16.6849430521652,0,0.0690131124913734,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA703206",0.147469191998028,1.53760200210104,19.3825041822968,0,0.0438212094653812,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA713577",0.0820185601645894,0.701146923590293,18.9981554150643,0,0.980392156862745,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA716608",0.0284749987550986,0.469800301796918,10.8505662612539,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA728025",0.0400271707741827,2.09691001300806,14.3854724297675,0,0.257141961177836,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA740174",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA742961",0.211418120725038,16,19.5189934270292,0,0.000863591417628491,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA749327",0.0554090881722631,1.25963731050576,15.1103442905982,0,0.840336134453781,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA760933",0.170215512624664,0.671620396561262,19.3884698719734,0,0.367647058823529,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA779509",0.141298876254976,3,17.9284002336955,0,0.0028068993586235,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA784242",0.0157229856360538,0.47755576649368,7.24709661749311,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA826293",0.113815044207466,1.85387196432176,16.3565797202265,0,0.0878348704435661,"sra_comparison","dimension_1","SCT_Individual"
"SRA740174","SRA850958",0.0102990887297001,0.428291168191312,7.02987361067446,0,0.595238095238095,"sra_comparison","dimension_1","SCT_Individual"
"SRA742961","SRA742961",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA742961","SRA760933",0.0529494872737566,0.472370099128661,12.196262802254,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA550660",0.0589663539077696,0.116338564846382,10.7969746868069,0.0969100130080564,0.692281066112842,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA628554",0.0509013979475413,0.910094888560602,16.7315819727016,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA645804",0.0892606877961529,3,17.5962798918132,0.0457574905606751,0.135000135000135,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA667709",0.0858507375478139,2.15490195998574,16.4526012223692,0,0.476190476190476,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA703206",0.101356825458034,1.2518119729938,17.815608990752,0,0.0551571980143409,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA713577",0.0398399786465379,0,14.6033147356776,0,1,"sra_comparison","dimension_1","SCT_Individual"
"SRA749327","SRA716608",0.0416784385689731,0.101274818410506,9.50458132256638,0.0969100130080564,1,"sra_comparison","dimension_1","SCT_Individual"
